P1 #(.l(0.2u),.w(3.6u)) MQLO (.d(out_q),.g(Qnot),.s(dd),.b(dd));
N1 #(.l(0.2u),.w(1.8u)) MQL1 (.d(out_q),.g(Qnot),.s(\0 ),.b(\0 ));
P1 #(.l(0.2u),.w(3.6u)) MLTO (.d(out_l),.g(Lnot),.s(dd),.b(dd));
N1 #(.l(0.2u),.w(1.8u)) MLT1 (.d(out_l),.g(Lnot),.s(\0 ),.b(\0 ));
 52.636E-9  1.8        1.4791E-9  1.7553     0.0038915  5.        
 53.868E-9  1.8        236.E-12   1.7553     0.0024237  5.        
 55.1E-9    1.8        1.4789E-9  1.7553     0.0038421  5.        
 55.201E-9  4.2758E-9  117.5E-12  1.7401     0.0026483  10.       
 55.203E-9  688.E-15   2.2657E-9  1.7421     0.0027382  23.       
 55.204E-9  4.3345E-9  182.3E-12  1.7432     0.0027944  5.        
 55.205E-9 -329.7E-12  1.934E-9   1.7442     0.0028209  4.        
 55.206E-9  4.3874E-9  317.1E-12  1.7453     0.0028665  4.        
 55.209E-9 -559.9E-12  1.6999E-9  1.7482     0.0029385  4.        
 55.212E-9  4.2455E-9  237.7E-12  1.751      0.0030075  5.        
 55.219E-9 -703.3E-12  1.5549E-9  1.7563     0.0030774  5.        
 55.226E-9  3.9546E-9  210.2E-12  1.7605     0.0031219  5.        
 55.233E-9 -1.053E-9   1.5408E-9  1.7637     0.0031262  5.        
 55.247E-9  3.5328E-9  241.4E-12  1.7688     0.0031461  5.        
 55.261E-9 -1.4494E-9  1.5437E-9  1.7725     0.0031371  5.        
 55.284E-9  3.3121E-9  255.E-12   1.7772     0.0031473  5.        
 55.307E-9 -1.554E-9   1.5392E-9  1.7807     0.0031372  5.        
 55.33E-9   3.2854E-9  259.3E-12  1.7834     0.003147   5.        
 55.353E-9 -1.561E-9   1.5305E-9  1.7854     0.0031368  4.        
 55.402E-9  3.2803E-9  259.5E-12  1.7879     0.0031461  5.        
 55.488E-9 -1.5654E-9  1.5214E-9  1.788      0.0031325  5.        
 55.629E-9  3.2758E-9  253.7E-12  1.7812     0.0031075  6.        
 55.77E-9  -1.5678E-9  1.5173E-9  1.7684     0.0031974  6.        
 55.911E-9  3.2743E-9  253.6E-12  1.7506     0.0039064  5.        
 56.052E-9 -1.5686E-9  1.5154E-9  1.7294     0.0055794  5.        
 56.299E-9  3.2735E-9  253.8E-12  1.685      0.014214   5.        
 56.546E-9 -1.5691E-9  1.5145E-9  1.6302     0.039556   5.        
 56.793E-9  3.2732E-9  254.E-12   1.5589     0.1117     6.        
 56.906E-9 -1.5691E-9  1.5128E-9  1.5162     0.22193    16.       
 57.019E-9  3.2727E-9  253.5E-12  1.4641     1.2258     7.        
 57.105E-9 -1.5694E-9  1.5089E-9  1.4148     1.6605     6.        
 57.191E-9  3.2719E-9  252.9E-12  1.3515     1.7287     6.        
 57.257E-9 -1.5697E-9  1.5066E-9  1.2854     1.7669     5.        
 57.323E-9  3.2711E-9  254.7E-12  1.1957     1.7656     6.        
 57.389E-9 -1.5697E-9  1.5048E-9  1.084      1.7661     5.        
 57.455E-9  3.2707E-9  257.3E-12  0.95889    1.7638     5.        
 57.521E-9 -1.5694E-9  1.503E-9   0.8267     1.7632     5.        
 57.621E-9  3.2705E-9  259.4E-12  0.62246    1.7623     5.        
